SG_UF,SG_UE,NM_COLIGACAO
SP,69078,PARTIDO ISOLADO
SP,65471,PARTIDO ISOLADO
SP,65471,PARTIDO ISOLADO
SP,69078,PARTIDO ISOLADO
SP,69078,PARTIDO ISOLADO
SP,69078,PARTIDO ISOLADO
SP,65471,PARTIDO ISOLADO
SP,65471,PARTIDO ISOLADO
SP,65471,PARTIDO ISOLADO
SP,69094,PARTIDO ISOLADO
SP,69094,PARTIDO ISOLADO
SP,65471,PARTIDO ISOLADO
SP,65471,PARTIDO ISOLADO
SP,65471,PARTIDO ISOLADO
SP,69094,PARTIDO ISOLADO
SP,69094,PARTIDO ISOLADO
SP,69094,PARTIDO ISOLADO
SP,69094,PARTIDO ISOLADO
SP,69191,PARTIDO ISOLADO
SP,69191,PARTIDO ISOLADO
SP,69191,PARTIDO ISOLADO
SP,69191,PARTIDO ISOLADO
SP,69191,PARTIDO ISOLADO
SP,69191,PARTIDO ISOLADO
SP,65471,PARTIDO ISOLADO
SP,65471,PARTIDO ISOLADO
SP,69191,PARTIDO ISOLADO
SP,65471,PARTIDO ISOLADO
SP,65471,PARTIDO ISOLADO
SP,65471,PARTIDO ISOLADO
SP,65471,PARTIDO ISOLADO
SP,65471,PARTIDO ISOLADO
SP,65471,PARTIDO ISOLADO
SP,69191,FEDERAï¿½ï¿½O
SP,69191,PARTIDO ISOLADO
SP,69191,PARTIDO ISOLADO
SP,65471,PARTIDO ISOLADO
SP,65471,PARTIDO ISOLADO
SP,65471,PARTIDO ISOLADO
SP,69191,PARTIDO ISOLADO
SP,69191,PARTIDO ISOLADO
SP,65471,PARTIDO ISOLADO
SP,65471,PARTIDO ISOLADO
SP,66079,PARTIDO ISOLADO
SP,66079,PARTIDO ISOLADO
SP,66079,PARTIDO ISOLADO
SP,66079,PARTIDO ISOLADO
SP,66079,FEDERAï¿½ï¿½O
SP,69272,PARTIDO ISOLADO
SP,69272,PARTIDO ISOLADO
SP,69272,PARTIDO ISOLADO
SP,69272,PARTIDO ISOLADO
SP,66079,FEDERAï¿½ï¿½O
SP,66079,FEDERAï¿½ï¿½O
SP,66079,PARTIDO ISOLADO
SP,69272,FEDERAï¿½ï¿½O
SP,69272,FEDERAï¿½ï¿½O
SP,66079,PARTIDO ISOLADO
SP,66079,PARTIDO ISOLADO
SP,66079,PARTIDO ISOLADO
SP,69272,FEDERAï¿½ï¿½O
SP,69272,PARTIDO ISOLADO
SP,66079,PARTIDO ISOLADO
SP,66079,PARTIDO ISOLADO
SP,69272,PARTIDO ISOLADO
SP,69272,PARTIDO ISOLADO
SP,66079,PARTIDO ISOLADO
SP,69272,PARTIDO ISOLADO
SP,69272,PARTIDO ISOLADO
SP,69272,PARTIDO ISOLADO
SP,66079,PARTIDO ISOLADO
SP,66079,PARTIDO ISOLADO
SP,66079,PARTIDO ISOLADO
SP,66079,PARTIDO ISOLADO
SP,66079,PARTIDO ISOLADO
SP,69272,PARTIDO ISOLADO
SP,69272,PARTIDO ISOLADO
SP,66079,PARTIDO ISOLADO
SP,66079,PARTIDO ISOLADO
SP,69272,PARTIDO ISOLADO
SP,66079,FEDERAï¿½ï¿½O
SP,66079,FEDERAï¿½ï¿½O
SP,69272,PARTIDO ISOLADO
SP,69272,PARTIDO ISOLADO
SP,69272,PARTIDO ISOLADO
SP,66079,PARTIDO ISOLADO
SP,66079,PARTIDO ISOLADO
SP,69272,PARTIDO ISOLADO
SP,66079,PARTIDO ISOLADO
SP,69272,PARTIDO ISOLADO
SP,69272,FEDERAï¿½ï¿½O
SP,66079,PARTIDO ISOLADO
SP,66079,PARTIDO ISOLADO
SP,66435,PARTIDO ISOLADO
SP,69779,PARTIDO ISOLADO
SP,69779,PARTIDO ISOLADO
SP,66435,PARTIDO ISOLADO
SP,66435,PARTIDO ISOLADO
SP,66435,PARTIDO ISOLADO
SP,69779,PARTIDO ISOLADO
SP,66435,PARTIDO ISOLADO
SP,69779,PARTIDO ISOLADO
SP,69779,PARTIDO ISOLADO
SP,69779,PARTIDO ISOLADO
SP,69779,PARTIDO ISOLADO
SP,70114,PARTIDO ISOLADO
SP,66435,PARTIDO ISOLADO
SP,66435,PARTIDO ISOLADO
SP,70114,PARTIDO ISOLADO
SP,70114,PARTIDO ISOLADO
SP,70114,PARTIDO ISOLADO
SP,66435,PARTIDO ISOLADO
SP,66435,PARTIDO ISOLADO
SP,70114,PARTIDO ISOLADO
SP,70114,PARTIDO ISOLADO
SP,70114,PARTIDO ISOLADO
SP,66435,FEDERAï¿½ï¿½O
SP,70432,PARTIDO ISOLADO
SP,66435,PARTIDO ISOLADO
SP,66435,PARTIDO ISOLADO
SP,66435,PARTIDO ISOLADO
SP,66435,PARTIDO ISOLADO
SP,66435,PARTIDO ISOLADO
SP,66435,PARTIDO ISOLADO
SP,70432,PARTIDO ISOLADO
SP,70432,PARTIDO ISOLADO
SP,66435,FEDERAï¿½ï¿½O
SP,70432,PARTIDO ISOLADO
SP,70432,PARTIDO ISOLADO
SP,71471,FEDERAï¿½ï¿½O
SP,66575,PARTIDO ISOLADO
SP,66575,PARTIDO ISOLADO
SP,71471,FEDERAï¿½ï¿½O
SP,71471,PARTIDO ISOLADO
SP,71471,PARTIDO ISOLADO
SP,66575,PARTIDO ISOLADO
SP,66575,PARTIDO ISOLADO
SP,66575,PARTIDO ISOLADO
SP,66575,PARTIDO ISOLADO
SP,71471,FEDERAï¿½ï¿½O
SP,66575,PARTIDO ISOLADO
SP,67296,PARTIDO ISOLADO
SP,67296,PARTIDO ISOLADO
SP,71471,PARTIDO ISOLADO
SP,67296,PARTIDO ISOLADO
SP,67296,PARTIDO ISOLADO
SP,72311,PARTIDO ISOLADO
SP,72311,PARTIDO ISOLADO
SP,67296,PARTIDO ISOLADO
SP,72311,FEDERAï¿½ï¿½O
SP,67296,FEDERAï¿½ï¿½O
SP,72311,FEDERAï¿½ï¿½O
SP,72311,PARTIDO ISOLADO
SP,67296,PARTIDO ISOLADO
SP,67296,PARTIDO ISOLADO
SP,72311,PARTIDO ISOLADO
SP,72311,PARTIDO ISOLADO
SP,67296,PARTIDO ISOLADO
SP,72311,PARTIDO ISOLADO
SP,72311,PARTIDO ISOLADO
SP,72311,PARTIDO ISOLADO
SP,72311,PARTIDO ISOLADO
SP,67830,PARTIDO ISOLADO
SP,67830,PARTIDO ISOLADO
SP,67830,PARTIDO ISOLADO
SP,72311,PARTIDO ISOLADO
SP,72311,PARTIDO ISOLADO
SP,72311,PARTIDO ISOLADO
SP,67830,PARTIDO ISOLADO
SP,67830,PARTIDO ISOLADO
SP,67830,PARTIDO ISOLADO
SP,67830,PARTIDO ISOLADO
SP,67830,PARTIDO ISOLADO
SP,72311,PARTIDO ISOLADO
SP,68519,PARTIDO ISOLADO
SP,68519,PARTIDO ISOLADO
SP,72311,PARTIDO ISOLADO
SP,72311,PARTIDO ISOLADO
SP,68519,PARTIDO ISOLADO
SP,68519,PARTIDO ISOLADO
SP,68519,PARTIDO ISOLADO
SP,68519,PARTIDO ISOLADO
SP,68519,PARTIDO ISOLADO
SP,68519,PARTIDO ISOLADO
SP,72311,PARTIDO ISOLADO
SP,72311,PARTIDO ISOLADO
SP,72311,PARTIDO ISOLADO
SP,68519,PARTIDO ISOLADO
SP,72311,PARTIDO ISOLADO
SP,72311,PARTIDO ISOLADO
SP,72311,PARTIDO ISOLADO
SP,72311,PARTIDO ISOLADO
SP,68772,PARTIDO ISOLADO
SP,68772,PARTIDO ISOLADO
SP,68772,FEDERAï¿½ï¿½O
SP,68772,PARTIDO ISOLADO
SP,68772,PARTIDO ISOLADO
SP,68772,PARTIDO ISOLADO
SP,68772,PARTIDO ISOLADO
SP,68772,PARTIDO ISOLADO
SP,68772,PARTIDO ISOLADO
SP,68772,PARTIDO ISOLADO
SP,68772,PARTIDO ISOLADO
SP,68772,PARTIDO ISOLADO
SP,68977,PARTIDO ISOLADO
SP,68977,PARTIDO ISOLADO
SP,68977,PARTIDO ISOLADO
SP,68977,PARTIDO ISOLADO
SP,68977,PARTIDO ISOLADO
SP,68977,PARTIDO ISOLADO
SP,68977,PARTIDO ISOLADO
SP,68977,PARTIDO ISOLADO
SP,61077,PARTIDO ISOLADO
SP,61077,PARTIDO ISOLADO
SP,68977,PARTIDO ISOLADO
SP,68977,PARTIDO ISOLADO
SP,68977,PARTIDO ISOLADO
SP,68977,PARTIDO ISOLADO
SP,61077,PARTIDO ISOLADO
SP,68977,PARTIDO ISOLADO
SP,61077,PARTIDO ISOLADO
SP,61255,FEDERAï¿½ï¿½O
SP,68977,PARTIDO ISOLADO
SP,68977,PARTIDO ISOLADO
SP,68977,PARTIDO ISOLADO
SP,61255,FEDERAï¿½ï¿½O
SP,61255,PARTIDO ISOLADO
SP,61255,PARTIDO ISOLADO
SP,61255,PARTIDO ISOLADO
SP,68977,PARTIDO ISOLADO
SP,61255,PARTIDO ISOLADO
SP,61255,PARTIDO ISOLADO
SP,68977,PARTIDO ISOLADO
SP,68977,FEDERAï¿½ï¿½O
SP,61255,FEDERAï¿½ï¿½O
SP,61255,PARTIDO ISOLADO
SP,68977,PARTIDO ISOLADO
SP,68977,PARTIDO ISOLADO
SP,68977,PARTIDO ISOLADO
SP,68977,PARTIDO ISOLADO
SP,69710,PARTIDO ISOLADO
SP,69710,PARTIDO ISOLADO
SP,69710,PARTIDO ISOLADO
SP,69710,PARTIDO ISOLADO
SP,69710,FEDERAï¿½ï¿½O
SP,69710,FEDERAï¿½ï¿½O
SP,61344,PARTIDO ISOLADO
SP,61344,PARTIDO ISOLADO
SP,61344,PARTIDO ISOLADO
SP,61344,PARTIDO ISOLADO
SP,61344,PARTIDO ISOLADO
SP,69710,FEDERAï¿½ï¿½O
SP,69710,PARTIDO ISOLADO
SP,70050,PARTIDO ISOLADO
SP,61344,PARTIDO ISOLADO
SP,70050,PARTIDO ISOLADO
SP,61344,PARTIDO ISOLADO
SP,64890,O Progresso estï¿½ de Volta
SP,64912,IBIRAREMA PARA TODOS
SP,63819,PARTIDO ISOLADO
SP,63819,PARTIDO ISOLADO
SP,63819,PARTIDO ISOLADO
SP,70050,FEDERAï¿½ï¿½O
SP,70050,PARTIDO ISOLADO
SP,63819,PARTIDO ISOLADO
SP,63819,PARTIDO ISOLADO
SP,63819,PARTIDO ISOLADO
SP,70050,PARTIDO ISOLADO
SP,70050,PARTIDO ISOLADO
SP,70050,PARTIDO ISOLADO
SP,63819,PARTIDO ISOLADO
SP,63819,PARTIDO ISOLADO
SP,63819,PARTIDO ISOLADO
SP,70050,PARTIDO ISOLADO
SP,70050,PARTIDO ISOLADO
SP,63819,FEDERAï¿½ï¿½O
SP,63819,FEDERAï¿½ï¿½O
SP,63819,FEDERAï¿½ï¿½O
SP,70050,PARTIDO ISOLADO
SP,70050,PARTIDO ISOLADO
SP,70050,PARTIDO ISOLADO
SP,63819,PARTIDO ISOLADO
SP,70050,PARTIDO ISOLADO
SP,70050,PARTIDO ISOLADO
SP,70050,PARTIDO ISOLADO
SP,70050,PARTIDO ISOLADO
SP,70050,PARTIDO ISOLADO
SP,70050,PARTIDO ISOLADO
SP,63878,PARTIDO ISOLADO
SP,63878,PARTIDO ISOLADO
SP,70050,PARTIDO ISOLADO
SP,70050,PARTIDO ISOLADO
SP,70050,PARTIDO ISOLADO
SP,70050,PARTIDO ISOLADO
SP,70050,PARTIDO ISOLADO
SP,63878,PARTIDO ISOLADO
SP,63878,PARTIDO ISOLADO
SP,70050,PARTIDO ISOLADO
SP,70050,PARTIDO ISOLADO
SP,70050,PARTIDO ISOLADO
SP,70050,PARTIDO ISOLADO
SP,63878,FEDERAï¿½ï¿½O
SP,63878,FEDERAï¿½ï¿½O
SP,70050,PARTIDO ISOLADO
SP,64130,PARTIDO ISOLADO
SP,64130,FEDERAï¿½ï¿½O
SP,70050,PARTIDO ISOLADO
SP,65110,FEDERAï¿½ï¿½O
SP,65110,FEDERAï¿½ï¿½O
SP,65110,FEDERAï¿½ï¿½O
SP,70050,FEDERAï¿½ï¿½O
SP,70335,FEDERAï¿½ï¿½O
SP,65110,PARTIDO ISOLADO
SP,65110,PARTIDO ISOLADO
SP,65110,PARTIDO ISOLADO
SP,70335,PARTIDO ISOLADO
SP,70335,PARTIDO ISOLADO
SP,70335,PARTIDO ISOLADO
SP,70335,PARTIDO ISOLADO
SP,65110,PARTIDO ISOLADO
SP,65110,PARTIDO ISOLADO
SP,65110,PARTIDO ISOLADO
SP,65110,PARTIDO ISOLADO
SP,65110,PARTIDO ISOLADO
SP,65110,PARTIDO ISOLADO
SP,65110,PARTIDO ISOLADO
SP,70335,PARTIDO ISOLADO
SP,70335,PARTIDO ISOLADO
SP,70335,FEDERAï¿½ï¿½O
SP,70335,FEDERAï¿½ï¿½O
SP,70335,PARTIDO ISOLADO
SP,70335,PARTIDO ISOLADO
SP,70335,PARTIDO ISOLADO
SP,70335,PARTIDO ISOLADO
SP,70335,PARTIDO ISOLADO
SP,65110,PARTIDO ISOLADO
SP,65110,PARTIDO ISOLADO
SP,65110,PARTIDO ISOLADO
SP,70335,PARTIDO ISOLADO
SP,70335,PARTIDO ISOLADO
SP,70335,PARTIDO ISOLADO
SP,70416,PARTIDO ISOLADO
SP,65110,PARTIDO ISOLADO
SP,65110,PARTIDO ISOLADO
SP,65110,PARTIDO ISOLADO
SP,70416,PARTIDO ISOLADO
SP,70416,PARTIDO ISOLADO
SP,65110,PARTIDO ISOLADO
SP,65110,PARTIDO ISOLADO
SP,65110,PARTIDO ISOLADO
SP,70416,PARTIDO ISOLADO
SP,65110,PARTIDO ISOLADO
SP,65110,PARTIDO ISOLADO
SP,72192,PARTIDO ISOLADO
SP,65110,PARTIDO ISOLADO
SP,65110,PARTIDO ISOLADO
SP,65110,PARTIDO ISOLADO
SP,65110,PARTIDO ISOLADO
SP,72338,PARTIDO ISOLADO
SP,72338,PARTIDO ISOLADO
SP,72338,PARTIDO ISOLADO
SP,65110,PARTIDO ISOLADO
SP,72338,FEDERAï¿½ï¿½O
SP,72338,FEDERAï¿½ï¿½O
SP,72338,PARTIDO ISOLADO
SP,72338,PARTIDO ISOLADO
SP,72338,PARTIDO ISOLADO
SP,72338,PARTIDO ISOLADO
SP,72338,PARTIDO ISOLADO
SP,72338,PARTIDO ISOLADO
SP,72338,PARTIDO ISOLADO
SP,72338,FEDERAï¿½ï¿½O
SP,65498,PARTIDO ISOLADO
SP,65498,PARTIDO ISOLADO
SP,65498,PARTIDO ISOLADO
SP,72338,PARTIDO ISOLADO
SP,72338,PARTIDO ISOLADO
SP,72338,PARTIDO ISOLADO
SP,72338,PARTIDO ISOLADO
SP,65498,PARTIDO ISOLADO
SP,65498,PARTIDO ISOLADO
SP,65498,PARTIDO ISOLADO
SP,65498,PARTIDO ISOLADO
SP,72338,PARTIDO ISOLADO
SP,72338,PARTIDO ISOLADO
SP,65498,PARTIDO ISOLADO
SP,65498,FEDERAï¿½ï¿½O
SP,72338,PARTIDO ISOLADO
SP,72338,PARTIDO ISOLADO
SP,65498,PARTIDO ISOLADO
SP,72338,PARTIDO ISOLADO
SP,72338,PARTIDO ISOLADO
SP,72338,PARTIDO ISOLADO
SP,72338,PARTIDO ISOLADO
SP,65498,PARTIDO ISOLADO
SP,65498,PARTIDO ISOLADO
SP,72338,PARTIDO ISOLADO
SP,72338,PARTIDO ISOLADO
SP,72338,PARTIDO ISOLADO
SP,72338,PARTIDO ISOLADO
SP,65498,PARTIDO ISOLADO
SP,65498,PARTIDO ISOLADO
SP,65498,PARTIDO ISOLADO
SP,65498,PARTIDO ISOLADO
SP,65498,PARTIDO ISOLADO
SP,65498,PARTIDO ISOLADO
SP,72338,PARTIDO ISOLADO
SP,72338,PARTIDO ISOLADO
SP,65498,PARTIDO ISOLADO
SP,65498,PARTIDO ISOLADO
SP,65498,PARTIDO ISOLADO
SP,65498,PARTIDO ISOLADO
SP,65498,PARTIDO ISOLADO
SP,65498,PARTIDO ISOLADO
SP,65498,PARTIDO ISOLADO
SP,65498,PARTIDO ISOLADO
SP,65498,PARTIDO ISOLADO
SP,67156,PARTIDO ISOLADO
SP,67156,PARTIDO ISOLADO
SP,67156,PARTIDO ISOLADO
SP,67156,PARTIDO ISOLADO
SP,67156,PARTIDO ISOLADO
SP,67156,PARTIDO ISOLADO
SP,67156,PARTIDO ISOLADO
SP,67156,PARTIDO ISOLADO
SP,67156,PARTIDO ISOLADO
SP,67156,PARTIDO ISOLADO
SP,67156,PARTIDO ISOLADO
SP,67156,PARTIDO ISOLADO
SP,67156,PARTIDO ISOLADO
SP,67156,PARTIDO ISOLADO
SP,67156,FEDERAï¿½ï¿½O
SP,67156,FEDERAï¿½ï¿½O
SP,67156,PARTIDO ISOLADO
SP,67156,PARTIDO ISOLADO
SP,67474,PARTIDO ISOLADO
SP,67474,PARTIDO ISOLADO
SP,67474,PARTIDO ISOLADO
SP,67474,PARTIDO ISOLADO
SP,67474,PARTIDO ISOLADO
SP,67474,PARTIDO ISOLADO
SP,67474,PARTIDO ISOLADO
SP,67474,FEDERAï¿½ï¿½O
SP,67474,PARTIDO ISOLADO
SP,67474,PARTIDO ISOLADO
SP,67970,FEDERAï¿½ï¿½O
SP,67970,FEDERAï¿½ï¿½O
SP,67970,PARTIDO ISOLADO
SP,67970,FEDERAï¿½ï¿½O
SP,68799,FEDERAï¿½ï¿½O
SP,68799,PARTIDO ISOLADO
SP,68799,PARTIDO ISOLADO
SP,68799,PARTIDO ISOLADO
SP,68799,FEDERAï¿½ï¿½O
SP,68799,FEDERAï¿½ï¿½O
SP,68799,PARTIDO ISOLADO
SP,68799,PARTIDO ISOLADO
SP,68799,PARTIDO ISOLADO
SP,68799,PARTIDO ISOLADO
SP,68799,PARTIDO ISOLADO
SP,68799,PARTIDO ISOLADO
SP,68799,PARTIDO ISOLADO
SP,68799,PARTIDO ISOLADO
SP,68799,PARTIDO ISOLADO
SP,68799,PARTIDO ISOLADO
SP,70173,FEDERAï¿½ï¿½O
SP,70173,FEDERAï¿½ï¿½O
SP,70173,FEDERAï¿½ï¿½O
SP,70173,FEDERAï¿½ï¿½O
SP,70173,PARTIDO ISOLADO
SP,70173,PARTIDO ISOLADO
SP,70173,PARTIDO ISOLADO
SP,70173,PARTIDO ISOLADO
SP,70173,PARTIDO ISOLADO
SP,70173,PARTIDO ISOLADO
SP,70173,PARTIDO ISOLADO
SP,70173,PARTIDO ISOLADO
SP,70173,PARTIDO ISOLADO
SP,70173,PARTIDO ISOLADO
SP,70173,PARTIDO ISOLADO
SP,70173,PARTIDO ISOLADO
SP,70173,PARTIDO ISOLADO
SP,70173,PARTIDO ISOLADO
SP,70173,PARTIDO ISOLADO
SP,70173,PARTIDO ISOLADO
SP,70173,PARTIDO ISOLADO
SP,70173,PARTIDO ISOLADO
SP,70173,PARTIDO ISOLADO
SP,70173,PARTIDO ISOLADO
SP,70173,PARTIDO ISOLADO
SP,70173,PARTIDO ISOLADO
SP,70173,PARTIDO ISOLADO
SP,70173,PARTIDO ISOLADO
SP,70173,FEDERAï¿½ï¿½O
SP,70173,PARTIDO ISOLADO
SP,70173,PARTIDO ISOLADO
SP,70173,PARTIDO ISOLADO
SP,70173,PARTIDO ISOLADO
SP,70173,PARTIDO ISOLADO
SP,70173,PARTIDO ISOLADO
SP,70173,PARTIDO ISOLADO
SP,70173,PARTIDO ISOLADO
SP,70173,PARTIDO ISOLADO
SP,70173,PARTIDO ISOLADO
SP,70173,PARTIDO ISOLADO
SP,71757,PARTIDO ISOLADO
SP,71757,PARTIDO ISOLADO
SP,71757,PARTIDO ISOLADO
SP,71757,PARTIDO ISOLADO
SP,71757,PARTIDO ISOLADO
SP,71757,PARTIDO ISOLADO
SP,71757,PARTIDO ISOLADO
SP,71757,PARTIDO ISOLADO
SP,71757,FEDERAï¿½ï¿½O
SP,71757,PARTIDO ISOLADO
SP,71757,PARTIDO ISOLADO
SP,71757,FEDERAï¿½ï¿½O
SP,71757,FEDERAï¿½ï¿½O
SP,71757,PARTIDO ISOLADO
SP,71757,PARTIDO ISOLADO
SP,70190,ï¿½ï¿½GUAS UM NOVO TEMPO VAI COMEï¿½AR!ï¿½
SP,62995, RENOVAï¿½ï¿½O E RECONSTRUï¿½ï¿½O
SP,71757,PARTIDO ISOLADO
SP,71757,PARTIDO ISOLADO
SP,71757,PARTIDO ISOLADO
SP,72095,PARTIDO ISOLADO
SP,72095,PARTIDO ISOLADO
SP,72095,PARTIDO ISOLADO
SP,72095,PARTIDO ISOLADO
SP,72095,PARTIDO ISOLADO
SP,72095,FEDERAï¿½ï¿½O
SP,72095,PARTIDO ISOLADO
SP,72095,PARTIDO ISOLADO
SP,72095,PARTIDO ISOLADO
SP,72095,PARTIDO ISOLADO
SP,72095,PARTIDO ISOLADO
SP,72095,PARTIDO ISOLADO
SP,72095,PARTIDO ISOLADO
SP,72095,FEDERAï¿½ï¿½O
SP,72095,PARTIDO ISOLADO
SP,72095,FEDERAï¿½ï¿½O
SP,72095,PARTIDO ISOLADO
SP,72451,PARTIDO ISOLADO
SP,72451,PARTIDO ISOLADO
SP,72451,PARTIDO ISOLADO
SP,72451,PARTIDO ISOLADO
SP,72451,PARTIDO ISOLADO
SP,72451,PARTIDO ISOLADO
SP,72451,PARTIDO ISOLADO
SP,72451,PARTIDO ISOLADO
SP,72451,PARTIDO ISOLADO
SP,72451,PARTIDO ISOLADO
SP,72451,PARTIDO ISOLADO
SP,72451,PARTIDO ISOLADO
SP,72451,PARTIDO ISOLADO
SP,72451,PARTIDO ISOLADO
SP,72451,PARTIDO ISOLADO
SP,72451,PARTIDO ISOLADO
SP,72451,FEDERAï¿½ï¿½O
SP,72451,PARTIDO ISOLADO
SP,72451,PARTIDO ISOLADO
SP,72451,PARTIDO ISOLADO
SP,72451,PARTIDO ISOLADO
SP,72451,PARTIDO ISOLADO
SP,72451,PARTIDO ISOLADO
SP,72451,PARTIDO ISOLADO
SP,72451,PARTIDO ISOLADO
SP,72451,PARTIDO ISOLADO
SP,72451,PARTIDO ISOLADO
SP,72451,PARTIDO ISOLADO
SP,64874,ï¿½ TEMPO DE MUDANï¿½A
SP,65315,PARTIDO ISOLADO
SP,62120,PRACINHA NO CAMINHO CERTO
SP,69973,MUDANï¿½A COM VERDADE
SP,69973,SALES Nï¿½O PODE PARAR
SP,72419,UNIï¿½O PELA CONTINUIDADE DO BEM 
SP,65455,PARA FAZER MAIS POR ITAPECERICA DA SERRA
SP,66273,"HUMILDADE PARA OUVIR, CORAGEM PARA FAZER"
SP,66273,MANTENDO O PROGRESSO E GARANTINDO O FUTURO
SP,66273,FEDERAï¿½ï¿½O
SP,61751,O DESPERTAR DA MUDANï¿½A
SP,61751,CUIDANDO DE NOSSA GENTE 
SP,61891,A MUDANï¿½A ESTï¿½ EM NOSSAS Mï¿½OS
SP,61891,PRA CUIDAR DE AVARï¿½
SP,61891,Juntos por Avarï¿½
SP,62855,FEDERAï¿½ï¿½O
SP,64653,FEDERAï¿½ï¿½O
SP,61131,PARTIDO ISOLADO
SP,61638,PARTIDO ISOLADO
SP,64718,"UM NOVO TEMPO, UMA NOVA HISTï¿½RIA E UM Sï¿½ POVO."
SP,62219,BEBEDOURO TEM SEDE DE MUDANï¿½A
SP,61018,PARTIDO ISOLADO
SP,61018,PARTIDO ISOLADO
SP,61018,PARTIDO ISOLADO
SP,61018,PARTIDO ISOLADO
SP,61018,PARTIDO ISOLADO
SP,61018,PARTIDO ISOLADO
SP,61018,PARTIDO ISOLADO
SP,61018,PARTIDO ISOLADO
SP,61018,PARTIDO ISOLADO
SP,61018,PARTIDO ISOLADO
SP,61018,PARTIDO ISOLADO
SP,61018,PARTIDO ISOLADO
SP,61018,PARTIDO ISOLADO
SP,61018,PARTIDO ISOLADO
SP,61018,PARTIDO ISOLADO
SP,61018,PARTIDO ISOLADO
SP,61018,PARTIDO ISOLADO
SP,61018,PARTIDO ISOLADO
SP,61514,PARTIDO ISOLADO
SP,61514,PARTIDO ISOLADO
SP,61514,PARTIDO ISOLADO
SP,61514,PARTIDO ISOLADO
SP,61514,PARTIDO ISOLADO
SP,61514,PARTIDO ISOLADO
SP,62138,PARTIDO ISOLADO
SP,62138,PARTIDO ISOLADO
SP,62138,PARTIDO ISOLADO
SP,62138,PARTIDO ISOLADO
SP,62138,PARTIDO ISOLADO
SP,62138,PARTIDO ISOLADO
SP,62138,PARTIDO ISOLADO
SP,62138,PARTIDO ISOLADO
SP,62138,PARTIDO ISOLADO
SP,62138,FEDERAï¿½ï¿½O
SP,62138,FEDERAï¿½ï¿½O
SP,62138,PARTIDO ISOLADO
SP,62138,PARTIDO ISOLADO
SP,62138,PARTIDO ISOLADO
SP,62138,PARTIDO ISOLADO
SP,62138,PARTIDO ISOLADO
SP,62138,PARTIDO ISOLADO
SP,62138,PARTIDO ISOLADO
SP,62138,PARTIDO ISOLADO
SP,62138,PARTIDO ISOLADO
SP,62138,PARTIDO ISOLADO
SP,62138,PARTIDO ISOLADO
SP,62138,PARTIDO ISOLADO
SP,62138,PARTIDO ISOLADO
SP,62138,PARTIDO ISOLADO
SP,62138,PARTIDO ISOLADO
SP,62138,PARTIDO ISOLADO
SP,62138,PARTIDO ISOLADO
SP,62138,PARTIDO ISOLADO
SP,62138,PARTIDO ISOLADO
SP,62138,PARTIDO ISOLADO
SP,62138,PARTIDO ISOLADO
SP,62138,PARTIDO ISOLADO
SP,62138,PARTIDO ISOLADO
SP,62138,PARTIDO ISOLADO
SP,62138,PARTIDO ISOLADO
SP,62138,PARTIDO ISOLADO
SP,62138,PARTIDO ISOLADO
SP,62138,PARTIDO ISOLADO
SP,62138,PARTIDO ISOLADO
SP,62138,PARTIDO ISOLADO
SP,62138,PARTIDO ISOLADO
SP,62138,FEDERAï¿½ï¿½O
SP,62138,PARTIDO ISOLADO
SP,62138,PARTIDO ISOLADO
SP,62138,PARTIDO ISOLADO
SP,62138,PARTIDO ISOLADO
SP,62138,PARTIDO ISOLADO
SP,62138,PARTIDO ISOLADO
SP,62138,PARTIDO ISOLADO
SP,62138,PARTIDO ISOLADO
SP,62430,PARTIDO ISOLADO
SP,62430,PARTIDO ISOLADO
SP,62430,PARTIDO ISOLADO
SP,62430,PARTIDO ISOLADO
SP,63134,PARTIDO ISOLADO
SP,63134,PARTIDO ISOLADO
SP,63134,PARTIDO ISOLADO
SP,63134,PARTIDO ISOLADO
SP,63134,PARTIDO ISOLADO
SP,63134,PARTIDO ISOLADO
SP,63134,PARTIDO ISOLADO
SP,63134,FEDERAï¿½ï¿½O
SP,63134,FEDERAï¿½ï¿½O
SP,63134,PARTIDO ISOLADO
SP,63134,PARTIDO ISOLADO
SP,63134,PARTIDO ISOLADO
SP,63134,PARTIDO ISOLADO
SP,63134,PARTIDO ISOLADO
SP,63134,PARTIDO ISOLADO
SP,63134,PARTIDO ISOLADO
SP,63134,PARTIDO ISOLADO
SP,63134,PARTIDO ISOLADO
SP,63134,PARTIDO ISOLADO
SP,63134,PARTIDO ISOLADO
SP,63134,PARTIDO ISOLADO
SP,63134,PARTIDO ISOLADO
SP,63134,PARTIDO ISOLADO
SP,63134,PARTIDO ISOLADO
SP,63134,PARTIDO ISOLADO
SP,63134,PARTIDO ISOLADO
SP,63134,FEDERAï¿½ï¿½O
SP,63134,PARTIDO ISOLADO
SP,63134,PARTIDO ISOLADO
SP,63134,PARTIDO ISOLADO
SP,63134,PARTIDO ISOLADO
SP,63134,PARTIDO ISOLADO
SP,63134,FEDERAï¿½ï¿½O
SP,63134,FEDERAï¿½ï¿½O
SP,63258,PARTIDO ISOLADO
SP,63258,PARTIDO ISOLADO
SP,63258,PARTIDO ISOLADO
SP,63258,PARTIDO ISOLADO
SP,63312,PARTIDO ISOLADO
SP,63312,PARTIDO ISOLADO
SP,63312,PARTIDO ISOLADO
